Order Month,Order Year,Customer Name,Segment,City,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
3,2015,Bryan Mills,Consumer,Salem,Oregon,West,Office Supplies,Storage,Portable Personal File Box,$29.30 ,3,0.2,$2.56 
3,2015,Craig Molinari,Corporate,Houston,Texas,Central,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,$55.33 ,2,0.2,$6.22 
3,2015,Craig Molinari,Corporate,Houston,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors","$1,228.00 ",6,0.32,($36.12)
9,2016,Justin Deggeller,Corporate,Twin Falls,Idaho,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$20.42 ,4,0.2,$6.64 
9,2016,Justin Deggeller,Corporate,Twin Falls,Idaho,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,"$1,128.39 ",3,0,$259.53 
3,2017,Ann Steele,Home Office,Knoxville,Tennessee,South,Office Supplies,Labels,Avery 474,$4.61 ,2,0.2,$1.67 
5,2017,Candace McMahon,Corporate,Phoenix,Arizona,West,Technology,Phones,Panasonic KX TS208W Corded phone,$195.96 ,5,0.2,$19.60 
5,2017,Candace McMahon,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 230,$15.55 ,3,0.2,$5.44 
5,2017,Candace McMahon,Corporate,Phoenix,Arizona,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,$271.97 ,4,0.2,$54.39 
6,2017,Joe Elijah,Consumer,Monroe,North Carolina,South,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,$698.35 ,3,0.2,$52.38 
6,2017,Joe Elijah,Consumer,Monroe,North Carolina,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,$77.73 ,2,0.2,($3.89)
9,2015,Andy Gerbode,Corporate,Richmond,Virginia,South,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",$46.62 ,9,0,$21.45 
3,2017,Thomas Thornton,Consumer,Houston,Texas,Central,Technology,Phones,Pyle PMP37LED,$537.54 ,7,0.2,$47.04 
12,2014,Bart Pistole,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 516,$14.62 ,2,0,$6.87 
12,2014,Bart Pistole,Corporate,Los Angeles,California,West,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,$22.55 ,5,0,$8.79 
12,2014,Bart Pistole,Corporate,Los Angeles,California,West,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,$583.80 ,5,0.2,$72.98 
12,2014,Bart Pistole,Corporate,Los Angeles,California,West,Technology,Phones,Clarity 53712,$211.17 ,4,0.2,$15.84 
7,2016,Max Jones,Consumer,Orem,Utah,West,Office Supplies,Paper,Xerox 226,$12.96 ,2,0,$6.22 
7,2016,Max Jones,Consumer,Orem,Utah,West,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,$45.98 ,2,0,$12.87 
4,2016,Valerie Mitchum,Home Office,Burlington,Vermont,East,Technology,Phones,Nortel Meridian M5316 Digital phone,"$1,294.75 ",5,0,$336.64 
5,2014,Kean Thornton,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$1,799.97 ",5,0.4,$240.00 
11,2017,Chris Selesnick,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1959,$10.69 ,2,0.2,$3.74 
11,2016,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,Central,Technology,Phones,Samsung Convoy 3,$221.98 ,2,0,$62.15 
11,2016,Aaron Bergman,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$341.96 ,2,0,$54.71 
12,2014,Aaron Hawkins,Corporate,New York City,New York,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",$34.77 ,3,0,$11.47 
12,2014,Aaron Hawkins,Corporate,New York City,New York,East,Office Supplies,Labels,Avery 51,$18.90 ,3,0,$8.69 
9,2016,Matt Collister,Corporate,Utica,New York,East,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$40.48 ,2,0,$14.57 
10,2017,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",$33.28 ,3,0.7,($27.74)
10,2017,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,$118.65 ,5,0.4,$19.78 
10,2017,Jamie Frazer,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 517,$14.76 ,5,0.2,$4.98 
5,2017,Suzanne McNair,Corporate,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",$37.52 ,4,0,$18.01 
3,2016,Stephanie Phelps,Corporate,Jackson,Michigan,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,$207.14 ,3,0.1,$48.33 
3,2016,Stephanie Phelps,Corporate,Jackson,Michigan,Central,Office Supplies,Art,Prang Drawing Pencil Set,$13.90 ,5,0,$3.75 
7,2015,Cyma Kinney,Corporate,Glendale,Arizona,West,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,$266.35 ,3,0.2,$13.32 
11,2015,Pierre Wener,Consumer,Wilmington,Delaware,East,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$307.98 ,2,0,$89.31 
11,2015,Pierre Wener,Consumer,Wilmington,Delaware,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$13.12 ,4,0,$5.64 
11,2015,Pierre Wener,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,Staple envelope,$16.56 ,2,0,$7.78 
11,2015,Pierre Wener,Consumer,Wilmington,Delaware,East,Office Supplies,Paper,Xerox 226,$38.88 ,6,0,$18.66 
11,2015,Evan Bailliet,Consumer,Austin,Texas,Central,Office Supplies,Paper,Xerox 1941,$335.52 ,4,0.2,$117.43 
11,2017,Dave Kipp,Consumer,Orlando,Florida,South,Technology,Copiers,Canon Image Class D660 Copier,$959.98 ,2,0.2,$311.99 
11,2017,Dave Kipp,Consumer,Orlando,Florida,South,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,$4.09 ,2,0.7,($3.00)
11,2017,Dave Kipp,Consumer,Orlando,Florida,South,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,$55.98 ,2,0.2,$4.20 
11,2017,Dave Kipp,Consumer,Orlando,Florida,South,Office Supplies,Paper,Xerox 1923,$10.69 ,2,0.2,$3.74 
3,2017,Ted Butterfield,Consumer,Reading,Pennsylvania,East,Office Supplies,Envelopes,Colored Envelopes,$8.86 ,3,0.2,$2.88 
12,2015,Arthur Gainer,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 474,$6.91 ,3,0.2,$2.51 
4,2014,Sam Craven,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1898,$26.72 ,5,0.2,$9.35 
4,2014,Sam Craven,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1947,$33.49 ,7,0.2,$10.47 
6,2015,Brenda Bowman,Corporate,Saint Charles,Missouri,Central,Office Supplies,Paper,Xerox 1981,$10.56 ,2,0,$4.75 
10,2014,Victoria Pisteka,Corporate,Indianapolis,Indiana,Central,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,$386.34 ,2,0,$54.09 
8,2016,Rachel Payne,Corporate,Seattle,Washington,West,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,$33.44 ,10,0.2,$11.70 
11,2015,Duane Huffman,Home Office,Harrisonburg,Virginia,South,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,$39.96 ,2,0,$14.39 
6,2015,Shaun Weien,Consumer,Rochester,New York,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,"$1,217.57 ",2,0.2,$456.59 
9,2017,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$15.51 ,1,0,$3.88 
9,2017,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$89.90 ,2,0,$25.17 
9,2017,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,Office Supplies,Art,Barrel Sharpener,$14.28 ,4,0,$3.71 
9,2017,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$12.72 ,3,0,$4.96 
9,2017,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,Office Supplies,Labels,Self-Adhesive Removable Labels,$15.75 ,5,0,$7.56 
4,2014,Frank Hawley,Corporate,Los Angeles,California,West,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,$70.95 ,3,0,$18.45 
4,2014,Frank Hawley,Corporate,Los Angeles,California,West,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,$299.97 ,3,0,$131.99 
2,2016,Justin Ritter,Corporate,San Francisco,California,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$89.97 ,3,0,$39.59 
2,2016,Justin Ritter,Corporate,San Francisco,California,West,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,$31.86 ,2,0,$11.15 
11,2014,Julie Creighton,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,$67.15 ,5,0,$16.79 
12,2017,Beth Paige,Consumer,Columbus,Ohio,East,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",$7.24 ,3,0.7,($6.03)
12,2017,Beth Paige,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,Ideal Clamps,$4.82 ,3,0.2,$1.75 
12,2017,Beth Paige,Consumer,Columbus,Ohio,East,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,$130.11 ,2,0.2,$13.01 
7,2015,Frank Atkinson,Corporate,Raleigh,North Carolina,South,Technology,Phones,Geemarc AmpliPOWER60,$74.24 ,1,0.2,$8.35 
7,2015,Frank Atkinson,Corporate,Raleigh,North Carolina,South,Furniture,Furnishings,24-Hour Round Wall Clock,$159.84 ,10,0.2,$45.95 
7,2015,Frank Atkinson,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$2.89 ,2,0.7,($2.31)
7,2015,Frank Atkinson,Corporate,Raleigh,North Carolina,South,Office Supplies,Paper,Things To Do Today Pad,$9.39 ,2,0.2,$3.29 
10,2014,Duane Noonan,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 197,$123.92 ,4,0,$55.76 
9,2015,Frank Olsen,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech P710e Mobile Speakerphone,$617.98 ,3,0.2,($7.72)
12,2017,Dave Poirier,Corporate,Meridian,Idaho,West,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$21.31 ,3,0.2,$7.99 
10,2017,Jane Waco,Corporate,Sacramento,California,West,Technology,Accessories,Logitech Media Keyboard K200,$209.94 ,6,0,$39.89 
10,2017,Jane Waco,Corporate,Sacramento,California,West,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$31.98 ,2,0.2,($8.00)
10,2017,Jane Waco,Corporate,Sacramento,California,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$5,083.96 ",5,0.2,"$1,906.49 "
8,2017,Tonja Turnell,Home Office,Charlotte,North Carolina,South,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$35.96 ,1,0.2,$3.60 
9,2015,Skye Norling,Home Office,Paterson,New Jersey,East,Office Supplies,Labels,Avery 503,$31.05 ,3,0,$14.90 
9,2015,Skye Norling,Home Office,Paterson,New Jersey,East,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,$8.92 ,4,0,$3.92 
9,2015,Skye Norling,Home Office,Paterson,New Jersey,East,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$209.60 ,4,0,$96.42 
9,2015,Skye Norling,Home Office,Paterson,New Jersey,East,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,$111.04 ,4,0,$29.98 
9,2015,Skye Norling,Home Office,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 208,$38.88 ,6,0,$18.66 
12,2015,John Murray,Consumer,Arlington,Virginia,South,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,$36.27 ,3,0,$10.88 
9,2014,Sarah Brown,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",$493.43 ,5,0.3,($70.49)
9,2014,Sarah Brown,Consumer,Chicago,Illinois,Central,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,$11.12 ,2,0.2,$3.48 
11,2016,Cindy Chapman,Consumer,San Diego,California,West,Technology,Machines,Okidata B400 Printer,$686.40 ,2,0.2,$77.22 
12,2017,Sally Hughsby,Corporate,Seattle,Washington,West,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,$15.92 ,5,0.2,$5.37 
12,2017,Sally Hughsby,Corporate,Seattle,Washington,West,Furniture,Furnishings,Eldon Wave Desk Accessories,$70.68 ,12,0,$31.10 
10,2014,Richard Bierner,Consumer,Columbus,Ohio,East,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,$101.99 ,2,0.7,($71.40)
10,2014,Richard Bierner,Consumer,Columbus,Ohio,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",$18.26 ,2,0.7,($13.39)
11,2017,Toby Carlisle,Consumer,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,$21.99 ,5,0.8,($32.99)
8,2016,Carol Triggs,Consumer,Irving,Texas,Central,Office Supplies,Supplies,Premier Electric Letter Opener,$185.38 ,2,0.2,($34.76)
8,2016,Carol Triggs,Consumer,Irving,Texas,Central,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,$58.92 ,1,0.8,($153.20)
9,2017,Gary Zandusky,Consumer,Morristown,New Jersey,East,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,$480.00 ,4,0,$225.60 
9,2017,Gary Zandusky,Consumer,Morristown,New Jersey,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$34.05 ,3,0,$9.53 
3,2015,Alice McCarthy,Corporate,Los Angeles,California,West,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",$192.72 ,11,0,$92.51 
3,2015,Alice McCarthy,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$239.97 ,3,0,$86.39 
6,2016,Adrian Hane,Home Office,Aurora,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$50.12 ,7,0.2,($0.63)
10,2017,Muhammed Yedwab,Corporate,Durham,North Carolina,South,Technology,Phones,PayAnywhere Card Reader,$15.98 ,2,0.2,$1.40 
10,2017,Muhammed Yedwab,Corporate,Durham,North Carolina,South,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),$14.35 ,3,0.2,$4.49 
8,2014,Brendan Sweed,Corporate,Columbus,Ohio,East,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,$6.53 ,4,0.7,($4.57)
8,2014,Brendan Sweed,Corporate,Columbus,Ohio,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,$2.86 ,3,0.7,($2.29)
8,2014,Brendan Sweed,Corporate,Columbus,Ohio,East,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",$20.86 ,8,0.7,($16.68)
7,2014,Barry Blumstein,Corporate,Los Angeles,California,West,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$276.28 ,2,0,$0.00 
12,2017,Max Ludwig,Home Office,Stockton,California,West,Furniture,Furnishings,"Tenex The Solids"""" Textured Chair Mats""""",$629.64 ,9,0,$107.04 
10,2016,Frank Carlisle,Home Office,Columbia,Missouri,Central,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,$449.97 ,3,0,$220.49 
10,2016,Frank Carlisle,Home Office,Columbia,Missouri,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,"$1,927.59 ",7,0,$751.76 
9,2016,Corey Roper,Home Office,Columbus,Georgia,South,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$121.78 ,2,0,$30.45 
12,2015,Lindsay Castell,Home Office,San Diego,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"$2,676.67 ",9,0.2,$267.67 
8,2014,Gary Zandusky,Consumer,Texas City,Texas,Central,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",$489.23 ,2,0.3,$41.93 
8,2016,Bill Donatelli,Consumer,Los Angeles,California,West,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,$312.03 ,3,0,$43.68 
8,2016,Bill Donatelli,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8W x 12 1/4""""D x 10 1/2""""H""""",$17.94 ,3,0,$3.05 
8,2016,Bill Donatelli,Consumer,Los Angeles,California,West,Technology,Phones,AT&T 841000 Phone,$165.60 ,3,0.2,$10.35 
8,2016,Bill Donatelli,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",$37.52 ,4,0,$18.01 
8,2015,Eudokia Martin,Corporate,Springfield,Virginia,South,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",$494.97 ,3,0,$148.49 
8,2015,Eudokia Martin,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 50,$25.06 ,2,0,$11.78 
5,2016,Beth Paige,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,"Executive Impressions 16-1/2 Circular Wall Clock""""",$32.06 ,3,0.6,($12.83)
5,2016,Beth Paige,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 1899,$18.50 ,4,0.2,$6.70 
5,2016,Beth Paige,Consumer,Decatur,Illinois,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,$191.08 ,3,0.3,($38.22)
5,2016,Beth Paige,Consumer,Decatur,Illinois,Central,Office Supplies,Paper,Xerox 212,$10.37 ,2,0.2,$3.63 
7,2016,Stephanie Ulpright,Home Office,New York City,New York,East,Office Supplies,Labels,Avery 477,$30.53 ,1,0,$14.04 
7,2016,Stephanie Ulpright,Home Office,New York City,New York,East,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,$30.84 ,3,0,$6.17 
7,2016,Stephanie Ulpright,Home Office,New York City,New York,East,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$75.06 ,9,0,$33.78 
12,2016,Andy Yotov,Corporate,San Francisco,California,West,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$66.98 ,7,0.2,$6.70 
1,2015,Elizabeth Moffitt,Corporate,Moreno Valley,California,West,Office Supplies,Paper,Xerox 1991,$182.72 ,8,0,$84.05 
10,2017,Sue Ann Reed,Consumer,Everett,Massachusetts,East,Office Supplies,Labels,Avery 519,$21.93 ,3,0,$10.31 
11,2017,Christina Anderson,Consumer,Chattanooga,Tennessee,South,Technology,Accessories,Logitech M510 Wireless Mouse,$95.98 ,3,0.2,$15.60 
11,2017,Christina Anderson,Consumer,Chattanooga,Tennessee,South,Technology,Phones,iOttie XL Car Mount,$143.93 ,9,0.2,($32.38)
11,2017,Christina Anderson,Consumer,Chattanooga,Tennessee,South,Office Supplies,Binders,Storex Dura Pro Binders,$3.56 ,2,0.7,($2.97)
11,2017,Christina Anderson,Consumer,Chattanooga,Tennessee,South,Office Supplies,Labels,Avery 481,$4.93 ,2,0.2,$1.72 
5,2016,Cynthia Voltz,Corporate,Austin,Texas,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$856.66 ,6,0.2,$107.08 
5,2016,Cynthia Voltz,Corporate,Austin,Texas,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,$13.18 ,4,0.8,($20.44)
5,2016,Cynthia Voltz,Corporate,Austin,Texas,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,$48.78 ,4,0.8,($131.72)
5,2016,Cynthia Voltz,Corporate,Austin,Texas,Central,Office Supplies,Paper,Xerox 1911,$76.64 ,2,0.2,$26.82 
5,2016,Cynthia Voltz,Corporate,Austin,Texas,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,$18.53 ,6,0.8,($27.79)
4,2014,Anna Häberlin,Corporate,Virginia Beach,Virginia,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,$177.68 ,2,0,$46.20 
4,2014,David Smith,Corporate,Jamestown,New York,East,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$159.98 ,2,0,$57.59 
10,2016,Anna Häberlin,Corporate,Coral Gables,Florida,South,Technology,Phones,Samsung HM1900 Bluetooth Headset,$52.68 ,3,0.2,$19.76 
10,2016,Anna Häberlin,Corporate,Coral Gables,Florida,South,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,$11.57 ,3,0.2,$2.60 
1,2016,David Flashing,Consumer,Rockford,Illinois,Central,Technology,Phones,Nokia Lumia 1020,"$1,439.97 ",4,0.2,$144.00 
1,2016,David Flashing,Consumer,Rockford,Illinois,Central,Office Supplies,Binders,Avery Durable Binders,$1.73 ,3,0.8,($2.68)
1,2016,David Flashing,Consumer,Rockford,Illinois,Central,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,$626.10 ,3,0.5,($538.45)
9,2015,Saphhira Shifley,Corporate,Seattle,Washington,West,Office Supplies,Art,Newell 334,$99.20 ,5,0,$25.79 
4,2015,Frank Preis,Consumer,Huntsville,Texas,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",$609.98 ,4,0.3,($113.28)
4,2015,Frank Preis,Consumer,Huntsville,Texas,Central,Furniture,Tables,"Iceberg OfficeWorks 42 Round Tables""""",$211.37 ,2,0.3,($45.29)
4,2015,Frank Preis,Consumer,Huntsville,Texas,Central,Technology,Phones,Apple iPhone 5C,$239.98 ,3,0.2,$18.00 
12,2017,Harold Engle,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$99.95 ,5,0,$22.99 
12,2017,Harold Engle,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",$29.34 ,3,0,$10.86 
